+--------------+--------------------------------------------------------+---------------------+------------+------------+------------+
|     Verb     |                        context                         |        synset       | Polarity + | Polarity - | Polarity = |
|     ser      |          ... las habitaciones es de suma ...           |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   arreglar   |                arreglar el desagüe ...                 |     better.v.02     |   0.375    |    0.0     |   0.625    |
|     ser      |             ... agua esto es antihigiénico             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |            ... solo que sería bueno que ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ver      |             ... no se vieran los tubos ...             |    perceive.v.01    |   0.375    |    0.0     |   0.625    |
|   parecer    |          ... resto nos pareció súper especial          |      look.v.02      |    0.0     |    0.0     |    1.0     |
|    parar     |               que no paren el masaje ...               |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|   atender    |           ... masaje para atender a los ...            |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|    querer    |   ... administración muy querida colaboradora y ...    |      want.v.02      |   0.125    |   0.125    |    0.75    |
|  necesitar   |          ... siempre se necesitan en una ...           |   necessitate.v.01  |    0.25    |    0.25    |    0.5     |
|   revisar    |                    servicio tv ...                     |      check.v.01     |    0.5     |    0.0     |    0.5     |
|  funcionar   |                   ... tv no funciona                   |    function.v.01    |    0.0     |    0.0     |    1.0     |
|   cuidado    |                   cuidado con la ...                   |      treat.v.03     |    0.0     |   0.125    |   0.875    |
|    estar     |                       con mi ...                       |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    estar     |           ... y le están pidiendo copia ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    pedir     |          ... le están pidiendo copia del ...           |   necessitate.v.01  |    0.25    |    0.25    |    0.5     |
|    haber     |        ... que extranjero hemos viajado por ...        |       be.v.03       |    0.0     |    0.0     |    1.0     |
|    viajar    |       ... extranjero hemos viajado por todos ...       |     travel.v.01     |    0.0     |    0.0     |    1.0     |
|     ser      |              ... y no es correcto que ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   impedir    |           ... que nos impidan la entrada ...           |     prevent.v.01    |    0.25    |    0.0     |    0.75    |
|   informar   |            ... , favor informar en internet            |     inform.v.01     |    0.0     |    0.0     |    1.0     |
|   colocar    |   ... amable recomendación colocar pasamanos en ...    |       put.v.01      |    0.0     |    0.0     |    1.0     |
|     sea      |                  ... que no sea liso                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |        televisores son demasiados pequeños ...         |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      ir      |                incidente fue con la ...                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      ir      | ... de contratación fue desinformado desorganizado ... |       be.v.01       |    0.25    |   0.125    |   0.625    |
| desorganizar |      ... fue desinformado desorganizado y nos ...      |     untidy.a.01     |   0.125    |   0.625    |    0.25    |
|  presentar   |          ... y nos presentaron una imagen ...          |     express.v.01    |    0.0     |    0.0     |    1.0     |
|   cumplir    |      ... que no cumple nuestras expectativas ...       |  carry_through.v.01 |    0.0     |    0.0     |    1.0     |
|      ir      |               ... el hotel fue excelente               |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    echar     |            ... no le echan chicharrón y ...            |    displace.v.03    |    0.0     |    0.0     |    1.0     |
|    deber     |          ... lamoso no deberían cobrar el ...          |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|    cobrar    |          ... no deberían cobrar el tinto ...           |      gain.v.08      |    0.0     |    0.0     |    1.0     |
|   hospedar   |                 ... que se hospeda ahí                 |      lodge.v.04     |    0.0     |    0.0     |    1.0     |
|    falta     |                     cambiar puerta                     |      miss.v.06      |   0.125    |    0.0     |   0.875    |
|   cambiar    |                     cambiar puerta                     |     change.v.01     |    0.0     |    0.0     |    1.0     |
|     ser      |          ... del desayuno sería bueno que ...          |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    fuera     |            ... bueno que fuera algo más ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   colocar    |                 colocar secador de ...                 |       put.v.01      |    0.0     |    0.0     |    1.0     |
|    haber     |                   hay servicio a ...                   |       be.v.03       |    0.0     |    0.0     |    1.0     |
|    llegar    |               ... wifi no llega a mi ...               |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|  encontrar   |       las habitaciones encontramos arañas y ...        |     detect.v.01     |    0.0     |    0.0     |    1.0     |
|    sentir    |         ... telarañas se sentía mucho olor ...         |    perceive.v.01    |   0.375    |    0.0     |   0.625    |
|  considerar  |                       que la ...                       |    think_of.v.03    |    0.0     |    0.0     |    1.0     |
|     ser      |            ... del termal es muy buena ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     dar      |      ... excelente y da tranquilidad conforta ...      |      give.v.10      |    0.0     |    0.0     |    1.0     |
|  confortar   |         ... da tranquilidad conforta y lo ...          |     comfort.v.01    |    0.5     |    0.0     |    0.5     |
|      ir      |               ... no malo fue la las ...               |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    poner     |                      luces en ...                      |       put.v.01      |    0.0     |    0.0     |    1.0     |
|     ser      |        ... noche y sería bueno calefacción ...         |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    haber     |              ... mala no hay room service              |       be.v.03       |    0.0     |    0.0     |    1.0     |
|   mostrar    |             ... que nos mostraron , el ...             |     express.v.01    |    0.0     |    0.0     |    1.0     |
|   guardar    |              ... olor a guardado y la ...              |      keep.v.18      |    0.0     |    0.0     |    1.0     |
|    quedar    |            ... no nos quedaron ganas de ...            |       own.v.01      |    0.0     |    0.0     |    1.0     |
|    volver    |                  ... ganas de volver                   |      make.v.02      |    0.0     |    0.0     |    1.0     |
|    pagar     |          extranjeros no pagan el impuesto ...          |       pay.v.01      |    0.0     |    0.0     |    1.0     |
|    hacer     |            ... que se hizo del impuesto ...            |      make.v.03      |    0.0     |    0.0     |    1.0     |
|      ir      |            ... impuesto no fue del 100 ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    haber     |              ... 100 % hubo cobros de ...              |       be.v.03       |    0.0     |    0.0     |    1.0     |
|   ofrecer    |        ... que se ofrecieron como gratuitos ...        |      offer.v.02     |    0.0     |    0.0     |    1.0     |
|    haber     |             ... café y hubo demora al ...              |       be.v.03       |    0.0     |    0.0     |    1.0     |
|   entregar   |            ... al a entregar la habitación             |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|     ser      |               ... la comida es muy alto                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    volver    |                 bueno todo volveremos                  |      make.v.02      |    0.0     |    0.0     |    1.0     |
|     ser      |                        la 2 ...                        |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    venir     |             ... vez que venimos y todo ...             |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|      ir      |                ... y todo fue excelente                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   mejorar    |                      el tema ...                       |     better.v.02     |   0.375    |    0.0     |   0.625    |
|   mejorar    |                     las camas ...                      |     better.v.02     |   0.375    |    0.0     |   0.625    |
|    poner     |             ... duros y poner mantas y ...             |       put.v.01      |    0.0     |    0.0     |    1.0     |
|    hacer     |          ... habitación pues hace mucho frío           |      make.v.03      |    0.0     |    0.0     |    1.0     |
|     ser      |                 wifi es muy lento ...                  |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    servir    |              ... casi no sirve y unas ...              |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|    tener     |             ... las camas tenía olor a ...             |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|              |                  ... hora de ducharse                  |     shower.v.03     |    0.0     |    0.0     |    1.0     |
|    deber     |        ... la cabaña deberían tener vidrios ...        |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|    tener     |       ... cabaña deberían tener vidrios anti ...       |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    hacer     |            ... la cascada hace mucho ruido             |      make.v.03      |    0.0     |    0.0     |    1.0     |
|    haber     |            ... de ayer hubo mucha gente ...            |       be.v.03       |    0.0     |    0.0     |    1.0     |
|      ir      |           ... servicio no fue bueno por ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |             ... el baño es muy pequeño ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    haber     |           ... pequeño y había una gotera ...           |       be.v.03       |    0.0     |    0.0     |    1.0     |
|     ser      |                vez ser más atentos ...                 |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   atender    |           ... ya que atendieron a otras ...            |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|    llegar    |      ... personas que llegaron mucho después ...       |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|   agregar    |     ... nosotros y agregar leche deslactosada ...      |       add.v.01      |    0.0     |    0.0     |    1.0     |
|    hacer     |           ... la entera hace mucho daño ...            |      make.v.03      |    0.0     |    0.0     |    1.0     |
|    haber     |             ... 204 no hay ducha este ...              |       be.v.03       |    0.0     |    0.0     |    1.0     |
|    hacer     |           ... ducha este hace poco fácil ...           |      make.v.03      |    0.0     |    0.0     |    1.0     |
|      ir      |              ... estadía para ir a la ...              |     travel.v.01     |    0.0     |    0.0     |    1.0     |
|     ser      |                ... la todo es destapado                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   destapar   |                 ... todo es destapado                  |     uncover.v.02    |    0.0     |    0.0     |    1.0     |
|    deber     |                  debería darse el ...                  |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|              |              debería darse el consumo ...              |     stretch.v.04    |    0.0     |    0.0     |    1.0     |
|    evitar    |          ... piscina así evitaron accidentes           |     prevent.v.01    |    0.25    |    0.0     |    0.75    |
|     caer     |                    internet se cae                     |     descend.v.01    |    0.0     |    0.0     |    1.0     |
|    haber     |               no había agua caliente ...               |       be.v.03       |    0.0     |    0.0     |    1.0     |
|    estar     |           ... la ducha está taqueado 211 ...           |       be.v.01       |    0.25    |   0.125    |   0.625    |
|  funcionar   |               ... sanitario no funciona                |    function.v.01    |    0.0     |    0.0     |    1.0     |
|     baja     |              ... 308 no baja bien el ...               |     descend.v.01    |    0.0     |    0.0     |    1.0     |
|     debe     |           contacto se debe realizar con ...            |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|   realizar   |          ... se debe realizar con alguien ...          |      make.v.03      |    0.0     |    0.0     |    1.0     |
|    tener     |        ... para no tener inconvenientes de ...         |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    deber     |          ... de información debido a que ...           |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|    deber     |     ... turistas no deben manejar información ...      |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|   manejar    |        ... no deben manejar información de ...         |     oversee.v.01    |    0.0     |    0.0     |    1.0     |
|  funcionar   |         ... de agua funciona solo después ...          |    function.v.01    |    0.0     |    0.0     |    1.0     |
|    abrir     |           ... después de abrir la llave ...            |      open.v.01      |    0.0     |    0.0     |    1.0     |
| desperdiciar |       ... tiempo este desperdicia mucha agua ...       |      waste.v.01     |   0.125    |    0.0     |   0.875    |
|     ser      |         ... agua por sería bueno arreglar ...          |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   arreglar   |             ... sería bueno arreglar esto              |     better.v.02     |   0.375    |    0.0     |   0.625    |
|   cambiar    |                cambiar proveedor de ...                |     change.v.01     |    0.0     |    0.0     |    1.0     |
|     era      |             ... el anterior era excelente              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    falta     |                pero falta ducha en ...                 |      miss.v.06      |   0.125    |    0.0     |   0.875    |
|    estar     |                   más pendientes ...                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    llegar    |             ... que cuando llega uno a ...             |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|    estar     |      ... la habitación están desprogramados y ...      |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    poder     |              ... y no pueden ver las ...               |    displace.v.03    |    0.0     |    0.0     |    1.0     |
|     ver      |           ... no pueden ver las noticias ...           |    perceive.v.01    |   0.375    |    0.0     |   0.625    |
|  compensar   |           ... precio no compensa con el ...            |   compensate.v.02   |    0.0     |    0.0     |    1.0     |
|    tener     |       ... habitaciones y tener más variedad ...        |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    haber     |                     venido en ...                      |       be.v.03       |    0.0     |    0.0     |    1.0     |
|    venir     |                  venido en varias ...                  |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|     ser      |        ... ocasiones y sería bueno incluir ...         |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   incluir    |         ... sería bueno incluir el masaje ...          |     include.v.01    |    0.0     |    0.0     |    1.0     |
|    llegar    |        ... porque cuando llegamos las niñas ...        |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|    tener     |         ... hotel no tenían información de ...         |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    pesar     |            ... cupones a pesar de haber ...            |      count.v.02     |    0.0     |    0.0     |    1.0     |
|    haber     |             ... pesar de haber sido ya ...             |       be.v.03       |    0.0     |    0.0     |    1.0     |
|     ser      |             ... de haber sido ya cobrados              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    cobrar    |                  ... sido ya cobrados                  |      gain.v.08      |    0.0     |    0.0     |    1.0     |
|    deber     |                   de implementar ...                   |       owe.v.01      |    0.0     |    0.0     |    1.0     |
| implementar  |            de implementar nuevamente el ...            | follow_through.v.02 |    0.0     |    0.0     |    1.0     |
|     era      |            ... ya que era muy exquisito ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |             ... comida no es la mejor ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   comedir    |       ... la alimentación comidas rápidas y ...        |       eat.v.02      |    0.0     |    0.0     |    1.0     |
|     ser      |           ... del spa es pésimo teníamos ...           |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    tener     |          ... es pésimo teníamos terapia a ...          |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|   atender    |            ... y no atendieron y fuimos ...            |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|      ir      |          ... atendieron y fuimos a hacer ...           |     travel.v.01     |    0.0     |    0.0     |    1.0     |
|    hacer     |           ... fuimos a hacer un llamada ...            |      make.v.03      |    0.0     |    0.0     |    1.0     |
|    llegar    |            ... llamada y llegamos a las ...            |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|   atender    |           ... no nos atendieron muy déspotas           |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|    deber     |        los baños debería tener ventilación ...         |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|    tener     |       ... baños debería tener ventilación o ...        |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|   mejorar    |                  mejorar las parejas                   |     better.v.02     |   0.375    |    0.0     |   0.625    |
|    poder     |                  pudimos abrir la ...                  |    displace.v.03    |    0.0     |    0.0     |    1.0     |
|    abrir     |               pudimos abrir la caja ...                |      open.v.01      |    0.0     |    0.0     |    1.0     |
|    tener     |         habitación 211 tiene problemas en ...          |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|   incluir    |                    servicio de ...                     |     include.v.01    |    0.0     |    0.0     |    1.0     |
|   ofrecer    |      ... instalación me ofrecieron un cuarto ...       |      offer.v.02     |    0.0     |    0.0     |    1.0     |
|    tener     |               ... que no tenía el tv ...               |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    tocar     |        ... desprogramado me tocó cambiar de ...        |      refer.v.02     |    0.0     |    0.0     |    1.0     |
|   cambiar    |           ... me tocó cambiar de habitación            |     change.v.01     |    0.0     |    0.0     |    1.0     |
|   limpiar    |        ... camarera no limpio la habitación ...        |      clean.v.01     |    0.0     |   0.125    |   0.875    |
|    estar     |       ... la piscina estuvo en mantenimiento ...       |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   informar   |                  ... y no informaron                   |     inform.v.01     |    0.0     |    0.0     |    1.0     |
|    dejar     |    ... mantenimiento no dejar ingresar pasadía ...     |       put.v.01      |    0.0     |    0.0     |    1.0     |
|   ingresar   |          ... no dejar ingresar pasadía es ...          |     pull_in.v.03    |   0.125    |    0.0     |   0.875    |
|     ser      |        ... ingresar pasadía es muy incomodo ...        |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    deber     |          ... muy incomodo deberían ir al ...           |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|      ir      |         ... incomodo deberían ir al balneario          |     travel.v.01     |    0.0     |    0.0     |    1.0     |
|   lastimar   |                       que en ...                       |     injure.v.01     |    0.0     |    0.5     |    0.5     |
|    haber     |             ... habitaciones no haya ducha             |       be.v.03       |    0.0     |    0.0     |    1.0     |
|    deber     |       y adecuaciones deberían realizarse en ...        |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|              |   ... adecuaciones deberían realizarse en época ...    |     happen.v.04     |    0.0     |   0.125    |   0.875    |
|     ser      |                   bueno mejorar ...                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   mejorar    |            bueno mejorar la iluminación ...            |     better.v.02     |   0.375    |    0.0     |   0.625    |
|     ser      |               ... ya que es oscura y ...               |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |           ... el bombillo es ahorrador y ...           |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    crear     |           ... ahorrador y creemos que el ...           |      find.v.05      |   0.125    |    0.0     |   0.875    |
|     ser      |           ... el personal es muy amable ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      ir      |                   fue oportuno y ...                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    falta     |                      ducha en ...                      |      miss.v.06      |   0.125    |    0.0     |   0.875    |
|     dar      |                  nos den tinto y ...                   |      give.v.10      |    0.0     |    0.0     |    1.0     |
|    salir     |            ... muy incomodo salir de la ...            |       die.v.01      |    0.0     |    0.0     |    1.0     |
|    avenir    |         ... piscina par avenir a recepción ...         |    reconcile.v.03   |    0.0     |    0.0     |    1.0     |
|    pedir     |        ... recepción a pedir tinto mejorar ...         |   necessitate.v.01  |    0.25    |    0.25    |    0.5     |
|   mejorar    |          ... pedir tinto mejorar un poco ...           |     better.v.02     |   0.375    |    0.0     |   0.625    |
|     ser      |             ... sin ducha es mortal la ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    alojar    |           ... 7 personas alojadas en un ...            |      lodge.v.04     |    0.0     |    0.0     |    1.0     |
|    estar     |              ... ya que está lamoso y ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    poder     |          ... lamoso y puede ser peligroso ...          |    displace.v.03    |    0.0     |    0.0     |    1.0     |
|     ser      |           ... y puede ser peligroso par ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|  considerar  |                     que todas ...                      |    think_of.v.03    |    0.0     |    0.0     |    1.0     |
|    tener     |           ... las habitaciones tengan ducha            |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|     ser      |                   importante la ...                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    tener     |              tener habitaciones para ...               |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    tener     |        ... discapacitadas y tener cinta de ...         |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|   mejorar    |                      el desayuno                       |     better.v.02     |   0.375    |    0.0     |   0.625    |
|   agilizar   |                     tiempos de ...                     |   accelerate.v.01   |    0.0     |    0.0     |    1.0     |
|    estar     |             ... cuando se está en los ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   mejorar    |                    el servicio ...                     |     better.v.02     |   0.375    |    0.0     |   0.625    |
|    falta     |            ... cliente me falta que no ...             |      miss.v.06      |   0.125    |    0.0     |   0.875    |
|    tener     |          ... que no tuvieron room service ...          |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    deber     |         ... room service deben equipar las ...         |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|   equipar    |     ... service deben equipar las habitaciones ...     |      equip.v.01     |    0.0     |    0.0     |    1.0     |
|    deber     |           ... con nevera deben de poner ...            |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|    poner     |            ... deben de poner todo tipo ...            |       put.v.01      |    0.0     |    0.0     |    1.0     |
|   mejorar    |                 colchones agilidad ...                 |     better.v.02     |   0.375    |    0.0     |   0.625    |
|   ampliar    |                     el tiempo ...                      |       run.v.03      |    0.0     |    0.0     |    1.0     |
|     dar      |                   facilidad para ...                   |      give.v.10      |    0.0     |    0.0     |    1.0     |
|  solucionar  |      facilidad para solucionar problemas del ...       |     decide.v.02     |    0.0     |    0.0     |    1.0     |
|     ser      |           ... la atención es demorada y ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   demorar    |           ... atención es demorada y las ...           |    postpone.v.01    |    0.0     |    0.0     |    1.0     |
|   atender    |          ... que nos atendieron no tenían ...          |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|    tener     |         ... atendieron no tenían claro el ...          |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|   realizar   |        ... el pedido realizado por nosotros ...        |      make.v.03      |    0.0     |    0.0     |    1.0     |
|   entregar   |         ... nosotros , entregando mal los ...          |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    haber     |           ... habitación 104 hubo cucarachas           |       be.v.03       |    0.0     |    0.0     |    1.0     |
|    deber     |    habitaciones familiares deberían contar dos ...     |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|    contar    |        ... familiares deberían contar dos baños        |      state.v.01     |    0.0     |    0.0     |    1.0     |
|     ser      |             esta región es famosa por ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   parecer    |     ... chorizos me parece importante incluir ...      |      look.v.02      |    0.0     |    0.0     |    1.0     |
|   incluir    |        ... parece importante incluir en el ...         |     include.v.01    |    0.0     |    0.0     |    1.0     |
| seleccionar  |       ... comida más seleccionada para todos ...       |     choose.v.01     |    0.0     |    0.0     |    1.0     |
|  recomendar  |                 recomienda buscar una                  |    recommend.v.01   |    0.0     |   0.125    |   0.875    |
|    buscar    |                 recomienda buscar una                  |       try.v.01      |    0.0     |    0.0     |    1.0     |
|    haber     |         ... húmeda pues hay posibilidad de ...         |       be.v.03       |    0.0     |    0.0     |    1.0     |
|    estar     |            ... el piso está muy lamoso ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    tomar     |        ... los cuales tomamos la habitación ...        |     choose.v.01     |    0.0     |    0.0     |    1.0     |
|     ser      |          ... la habitación es decir ducha ...          |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    decir     |          ... habitación es decir ducha y ...           |      talk.v.02      |    0.0     |    0.0     |    1.0     |
|    estar     |      ... piscina no estuvieron disponibles en ...      |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |             ... servicio no es la adecuada             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   adecuar    |                   ... es la adecuada                   |       fit.a.01      |    0.5     |    0.0     |    0.5     |
|    colada    |              piña colada consumida en ...              |     slip_in.v.01    |    0.0     |    0.25    |    0.75    |
|   consumir   |            piña colada consumida en la ...             |       eat.v.02      |    0.0     |    0.0     |    1.0     |
|    sanar     |                 ... y no sane a la ...                 |      mend.v.02      |    0.0     |    0.0     |    1.0     |
|    colada    |             ... la piña colada que se ...              |     slip_in.v.01    |    0.0     |    0.25    |    0.75    |
|   consumar   |            ... que se consume en otros ...             |       eat.v.02      |    0.0     |    0.0     |    1.0     |
|    pedir     |       ... otros lugares pedimos reembolso de ...       |   necessitate.v.01  |    0.25    |    0.25    |    0.5     |
|    pagar     |              ... de lo pagado por ese ...              |       pay.v.01      |    0.0     |    0.0     |    1.0     |
|     ser      |             ... piña no es justo pagar ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    pagar     |           ... es justo pagar 40.000 por ...            |       pay.v.01      |    0.0     |    0.0     |    1.0     |
|   cortado    |             ... de piña cortados y la ...              |       cut.v.01      |   0.125    |    0.0     |   0.875    |
|    tener     |       ... habitación 207 tiene espacio para ...        |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    hacer     |                 ... con bar hace falta                 |      make.v.03      |    0.0     |    0.0     |    1.0     |
|     ser      |          ... completo no son adecuados a ...           |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   adecuar    |             ... no son adecuados a la ...              |       fit.a.01      |    0.5     |    0.0     |    0.5     |
|   cumplir    |         ... habitación 209no cumple con el ...         |  carry_through.v.01 |    0.0     |    0.0     |    1.0     |
|   simular    |      ... unidad sanitaria simulada no cuenta ...       |      feign.v.01     |    0.0     |    0.25    |    0.75    |
|    contar    |           ... simulada no cuenta con el ...            |      state.v.01     |    0.0     |    0.0     |    1.0     |
|    alojar    |            ... espacio para alojar a un ...            |      lodge.v.04     |    0.0     |    0.0     |    1.0     |
|  transitar   |        ... ruidoso alto transito tanto del ...         |     transit.v.01    |    0.0     |    0.0     |    1.0     |
|   filtrar    |            ... cortina no filtra luz , ...             |     filter.v.01     |    0.0     |    0.0     |    1.0     |
|    deber     |          ... no se debería considerar ni ...           |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|  considerar  |        ... se debería considerar ni pensar ...         |    think_of.v.03    |    0.0     |    0.0     |    1.0     |
|    pensar    |         ... considerar ni pensar en alojar ...         |      think.v.01     |    0.0     |    0.0     |    1.0     |
|    alojar    |           ... pensar en alojar a alguien ...           |      lodge.v.04     |    0.0     |    0.0     |    1.0     |
| recomendado  |      ... alguien allí recomendada montañas y ...       |    recommend.v.01   |    0.0     |   0.125    |   0.875    |
|   encantar   |                  encantó todo muy ...                  |     please.v.01     |   0.625    |    0.0     |   0.375    |
|    estado    |               ... en mal estado pasadía                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |                   muy importante ...                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    tener     |           muy importante tener un lugar ...            |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|              |       ... discapacitados para cambiarse la ropa        |     change.v.05     |    0.0     |    0.0     |    1.0     |
|    estar     |              mesas que están al lado ...               |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |             ... la cama son puntadas y ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    dormir    |              ... novio se durmió y se ...              |      sleep.v.01     |    0.0     |   0.125    |   0.875    |
|   golpear    |             ... y se golpeo la cabeza ...              |     strike.v.01     |    0.0     |    0.0     |    1.0     |
|   sangrado   |      ... chichón y sangrado favor solucionar ...       |   shed_blood.v.02   |    0.0     |    0.0     |    1.0     |
|  solucionar  |      ... sangrado favor solucionar este problema       |     decide.v.02     |    0.0     |    0.0     |    1.0     |
|    tener     |                     en cuenta ...                      |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    contar    |                  en cuenta que el ...                  |      state.v.01     |    0.0     |    0.0     |    1.0     |
|    seguir    |            ... el chorro sigue siendo a ...            |      stay.v.01      |    0.0     |    0.0     |    1.0     |
|     ser      |          ... chorro sigue siendo a pesar ...           |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    pesar     |             ... siendo a pesar de lama ...             |      count.v.02     |    0.0     |    0.0     |    1.0     |
|   mejorar    |                      wifi en ...                       |     better.v.02     |   0.375    |    0.0     |   0.625    |
|   mejorar    |        ... la habitación mejorar entrega de ...        |     better.v.02     |   0.375    |    0.0     |   0.625    |
|     sea      |                  sea incluido el ...                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   incluir    |              sea incluido el servicio ...              |     include.v.01    |    0.0     |    0.0     |    1.0     |
|   mejorar    |                  la comunicación ...                   |     better.v.02     |   0.375    |    0.0     |   0.625    |
|      ir      |           ... la reserva fue muy complicada            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|  complicar   |                 ... fue muy complicada                 |     complex.a.01    |    0.0     |    0.0     |    1.0     |
|    bajar     |             salida para bajar y subir ...              |     descend.v.01    |    0.0     |    0.0     |    1.0     |
